#OTUID	taxonomy	confidence
ad526257dd1ad7e12f2cd4e658ddefff	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus	1.0
225270c6a9836521637d8af397c9f2bb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_organism	0.6
ea4cda08de5975e2313a3888d8852fbb	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	1.0
2bffeb9fca6072989fb9e42f2a343f78	Unassigned	1.0
bcc31b0bb1efc4bc3f1e1597e4143cdd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__uncultured_bacterium	1.0
ec6df568db075a0e73b4e35947fc7699	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum	0.9
ae6b6a730647b3bba8e5aa669bbf5a0a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__uncultured_bacterium	0.9
48cc4f6085fd9bbb4fa37c6350f61813	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus	1.0
8ce205866f381baf4a27f2c80a80b490	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
fd5eea99fe5731ea8ed2b888a90383e5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
2417eaba32fafe9ad02141684452e2af	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__uncultured_bacterium	1.0
91bf92445ebf8da09b39baacb7e9bcd6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	1.0
72b10fe152356f441bde09f02b0a47f8	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Anaeroglobus; s__uncultured_organism	1.0
05b6a2eddb2d2521aba38ad3f1f4eae3	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Anaeroglobus; s__uncultured_organism	1.0
bc2d9ebdbcea08b6a8bb35403471f933	Unassigned	1.0
905b25c78d4175ee5d65b7c8808e90f9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella; s__uncultured_bacterium	0.7
37c7cbeedf1efa204841cbd6b98a3596	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__uncultured_bacterium	1.0
dae7ab110ab3baa5d1b82939e538bf90	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	1.0
ddb2e812c5e0c6eca069d6157a9accc5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	1.0
bb33c39ade88e993a3e6ed4e252797f8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	0.9
ba33cc512e33aa3c58631e7d9f7226f8	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum	0.7
9c617642b88554c0fbe568c3554f3935	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	0.6666666666666666
f301e42e47dd742cecd323ed690da048	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_Bacteroidetes	1.0
8bf3bf35f38f5dd2d9b294e67f81322b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Morganella; s__Morganella_morganii	0.6
95321a908c20a81b783b04871ae55ec7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	1.0
0573eb6a3a2a5a592d4ed71a3b485064	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__uncultured_bacterium	1.0
3afa44572aa28d1fa0ce7a4661024092	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Megamonas; s__uncultured_bacterium	0.75
b1c23912043a2f975b0a211ff4c9a045	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__metagenome	1.0
38f304ffaa93a158ac4245dc1f1a8e7a	Unassigned	1.0
d4e56353343d145fc549023502a2a1f6	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__uncultured_bacterium	1.0
b230cd8b8185682b9ba7156677fdc158	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	1.0
c068775c6c0cd0eab3fa586648b5166d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__metagenome	1.0
0112ef859e601d8dedaaebb6c22043d0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	0.9
230637266e63696b9fda2d9d0dc5a164	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	1.0
71addf749beb84e36fbef40bccb6f473	Unassigned	1.0
2e01fa5987c7a87cae50f30b4957388b	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	1.0
5be2dafeecfb732fce8981e79e500e95	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.7
5b037a8d4199701eb8a78235f23dc88c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_Bacteroidetes	1.0
d19fbbdcee0248a5f6b460485ea3361f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Morganella; s__Morganella_morganii	0.6
cddc6f07dc865fca921ba3d5ae5bd21b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.7
7aa43d60c7a915142af60311f59e8606	Unassigned	1.0
b606c7bf8f405c3dba0df1ace078ad00	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	1.0
a8008072c18bfeed443644d4be17d650	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	1.0
4877cb137a313afb25fa92dd59762a1e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	1.0
a4d5a8678d38a2d669047b0b3089fce6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.8
b0d9bcc30b4eae290c6677b8c31662d3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum	0.9
145675c29a3d1221ec872e21a2c5a622	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	0.9
e18a1a4d754a9bfbbb2e162350a23af9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_bacterium	0.6
71ee36da57324153afc5d29c8778a224	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium	1.0
8eb7224c8cb9e8de2a78762ab467354e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-008; s__uncultured_bacterium	1.0
94847481283b3dbdf3372410ad831299	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__uncultured_bacterium	0.6666666666666666
f41c5cd7fdbe78a177a9965ff05e0db3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	1.0
f5e8b1b4f80d08e5498a019676a83881	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Megamonas; s__uncultured_bacterium	0.9
839c6d19a80aff9859a25c4bbf172e81	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella; s__uncultured_bacterium	1.0
38f22449c8506821649653ea8cc7b357	Unassigned	1.0
f0ae9838119b04ced8a82c0ec660a1af	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	0.9
ae43a78a015f1c06b7d474289dc2af39	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	0.9
1bea6cc94310a96f760ab4819040fae1	Unassigned	1.0
2b5db3d7b5e7067ee750909a5daaa532	Unassigned	1.0
f257b8a8be862aee026fdc872e6221bb	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	1.0
ecb3a000a9f97cf1bfaf04c05d253d5e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__Lactococcus_lactis	0.7
66255df580b31b1ab33de97c0c9ac310	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
4063b227b4efb4189346690e9e68798f	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Megamonas; s__uncultured_bacterium	0.8
0243f6f4552f4ae281685e91c9c48d2e	Unassigned	1.0
d5af29d50c70bfcf48cb6b22b2b4126f	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__uncultured_bacterium	1.0
9d3d9305494b21c60aa3dddeeec299f5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella; s__uncultured_bacterium	0.7
01d05290bcb3d8b439de6ddcd4527aec	Unassigned	1.0
c9a4eb211ced345479bf0b83e6b104f5	Unassigned	1.0
f89243877e79151874cfe1226705f8f7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella; s__uncultured_bacterium	1.0
856b33dfcd8cb45e37d00120c41f3ffe	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__uncultured_bacterium	1.0
37e3c67a6cd0ee0849ac3d614e6362cb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.9
41aee1eb88b63741416dc520c9bdd37e	Unassigned	1.0
1c6009714e68e5b42498d418dd8250cb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.9
9b0dbc6b88525e7f59dc468168e76927	Unassigned	1.0
2e2f9377e9a4ee65dbc3f252841b8124	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_bacterium	0.8
ea84fadb2da9e08659c62e923c2ad12b	Unassigned	1.0
1c115975f4b5122d6fae6f51518554f4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	1.0
4457686abd39436c2622d4748b18cc95	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__metagenome	1.0
77632017014084a472c0b54729ae0f9c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.6
38cbdf40c72672471f3153a7b2b256f5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	1.0
4e7e1e3c7b87123a460821dac12cabe1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	0.6
08ef3f2339c51ca381a6d9c6e903032e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum	0.7
62654c3c72c3fa5c8299c343839c32c2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.9
9dc1435b07efb85a96eb75e99382258c	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__uncultured_bacterium	1.0
7b7d5470ed8684bca69d46a193f9771a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum	0.7
3b56344b6a70c144dbb1f3b254f6d983	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Fusicatenibacter; s__uncultured_bacterium	0.7
0ecd0964df4977b8a8ee05dca21218f7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas	1.0
24ffa680f431859cab5d472022920685	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__uncultured_bacterium	1.0
786532ef57716baa7619ee681fcf8574	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella; s__uncultured_bacterium	1.0
1f5d0b0ac0d185ce9ed99fb1d1b88d04	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_bacterium	0.7
6a254cfeacf91c00638966a74b0a9cda	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	1.0
6a742e991c53f8407dd02a74988456af	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_salivarius	1.0
708544219dc7012131c7a098a76bd39d	Unassigned	1.0
baaf4f51d88f3c0629f87de0231fce81	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.7
d99a0fda6c3abd512d7032fe2b712468	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__Odoribacter_splanchnicus	0.6
334b7baf9d787df5b5397fcb1343c5a9	Unassigned	1.0
93fa5586cd173271b3a8d6f3b75ce242	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	1.0
0700cb532054d746769a874c73ed3882	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.8
b63a2a416bf92a1098de12da70b5f733	Unassigned	1.0
088a85fa2133c38510c7609b73d470be	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	1.0
a0258383f2f38598268d40b5549fdb6d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_organism	0.7
ec5828350e9e3942823bff93c88eb3eb	Unassigned	1.0
604e3f9dd18eef1a768231b2edbdac89	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Megamonas; s__uncultured_bacterium	0.75
893baafa6b99c4cc0934b2e7297d350f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Listeriaceae; g__Listeria	1.0
1c21d56dcf2d6ae1887059aaac06d2fa	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	1.0
c6ffa4fc4a36d7383494421f4bc97978	Unassigned	1.0
2c09c885c2facc871086f6248740e295	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
9163431049aad7eb73464ba61a1a5da4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum	0.6
f71f2d5355efb8de76fb3989b2091e9f	Unassigned	1.0
2223bb05e2c360b69bcf64e2a6c07414	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella; s__uncultured_bacterium	1.0
a42752bd67c3621513ea6d6b91200cf0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum	0.7
6dae7bd5d0c97698e0de5f506f40497d	Unassigned	1.0
8af1f423b0c8c3c0a8540cacafeee0f2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas_asaccharolytica	0.75
2720aae3015810b5e0f88437358ffc59	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella; s__uncultured_bacterium	1.0
e2ed7f9687590f30e611c627eef4e7cf	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum	0.6
55c6d46f6c05f7cdae75c03fb842dc32	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum	0.7
e8dbbd783483d52b84fa83c87d0b493e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	1.0
95b708b245852009c631ba082e22e11b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__Lactococcus_lactis	0.7
41a043f0e0bdde6c42ea6e48946f4b0f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	1.0
a03c17cb1384d6efcd59e860ff35815b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__uncultured_bacterium	0.8
17128c10323f904fc6f687e61ffd0c49	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.6
a95c7ad807d754bb5387c7a9a3f719f6	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium; s__uncultured_bacterium	0.8
10b9294b701fc98f6dce564df0af9454	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera	0.9
83474717c9436a1c7b00193773f9dfbb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.8
73dc2d3d4de8b30fd79612ee7197178f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	1.0
efca22467edcb2f21915ae402446e5a0	Unassigned	1.0
50cd05c8c2396d60bcb0aaaa1c13926c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_organism	1.0
e208b66ee921d52edda0f0f8eb8f7fba	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	1.0
91f4c2725e3d3fb668a592fe29aec108	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_Bacteroidetes	1.0
ac355bf935ef9dc3bac518468b2f6f25	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium	1.0
01baf14d81cfd7b841b2e18337361073	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Megamonas; s__uncultured_bacterium	0.8
4a5155b1b78edc722e8596111f0b1393	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	1.0
166ec89ac36faf60ee11718f2583a60b	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__uncultured_bacterium	1.0
90c07e0f1e80ac0416356921dd910d5d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum	0.6
1918c72fa736115f7e5e92c23ce23bfc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__uncultured_bacterium	0.9
8227ff4e67d8ca37a800e99ccc241d4b	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera	0.9
c921f73a8890a09f769ff1d60a5ed435	Unassigned	1.0
680c9896083a491763db06f34f2b1419	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_Bacteroidetes	1.0
c5332fff81a19fb9c6e7bbf96360b8a4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__uncultured_bacterium	1.0
e2d3d1aff4f9c5c34b457b15c4530465	Unassigned	1.0
7287dc835cad404b292099467f1d6fb0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.8
e62d75549abdc855613f880cc4bd510c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Fusicatenibacter; s__uncultured_bacterium	0.7
2080af3c2a1a4f180dc4ae588813b680	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	1.0
8c985af00f3a2808072e04f311c8d3d3	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__uncultured_bacterium	0.9
d2c141d0833a20156fc0b67d25bbde6d	Unassigned	1.0
c01edf01fb5c1556c31a8d11fdfc0621	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__uncultured_bacterium	1.0
1eb273e60bd8841fd8f1119e83e0b362	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
b6ab4790a97d7659cac2edf54bee8b52	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.6
f9b04c339a9428b2adf51d9568904adb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.6
2f96a34117c6bc5011f9f2d0238d8479	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__uncultured_bacterium	1.0
f0773600cb93777e22b7eb493cb5ae52	Unassigned	1.0
70d36f912280f98dc5f490beb59d7d93	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	1.0
d9d246878d77b708ebc58515ac7ae6e9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.7
